liaison,Service,annee,mois,Durée moyenne du trajet,Nombre de circulations prévues,taux_regularite,liaison_encoded,service_encoded
PARIS LYON - ANNECY,National,2018,3,226,196,0.8367346938775511,62,1
NIMES - PARIS LYON,National,2018,3,176,343,0.8454810495626822,54,1
LYON PART DIEU - RENNES,National,2018,3,233,97,0.8144329896907216,34,1
BORDEAUX ST JEAN - PARIS VAUGIRARD,National,2018,3,144,60,0.9333333333333333,10,1
MARNE LA VALLEE - LYON PART DIEU,National,2018,3,109,361,0.817174515235457,37,1
PARIS LYON - DIJON VILLE,National,2018,3,98,443,0.9367945823927766,68,1
PARIS LYON - LYON PART DIEU,National,2018,3,119,646,0.9411764705882353,74,1
ITALIE - PARIS LYON,International,2018,3,452,94,0.7872340425531915,20,0
LILLE - LYON PART DIEU,National,2018,3,190,308,0.8181818181818181,26,1
PARIS VAUGIRARD - RENNES,National,2018,3,122,29,0.9310344827586207,108,1
PARIS LYON - LAUSANNE,International,2018,3,224,149,0.9194630872483222,72,0
RENNES - PARIS MONTPARNASSE,National,2018,3,99,586,0.8037542662116041,114,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2018,3,168,114,0.9210526315789473,116,1
GRENOBLE - PARIS LYON,National,2018,3,183,251,0.8764940239043825,19,1
ANGOULEME - PARIS MONTPARNASSE,National,2018,3,125,273,0.8388278388278388,2,1
PARIS MONTPARNASSE - NANTES,National,2018,3,124,512,0.90234375,93,1
TOURS - PARIS MONTPARNASSE,National,2018,3,75,194,0.8350515463917526,126,1
DOUAI - PARIS NORD,National,2018,3,77,212,0.7028301886792453,15,1
RENNES - PARIS VAUGIRARD,National,2018,3,111,31,0.967741935483871,115,1
ANNECY - PARIS LYON,National,2018,3,224,200,0.8049999999999999,3,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2018,3,187,271,0.8523985239852399,67,1
PARIS LYON - LE CREUSOT MONTCEAU MONTCHANIN,National,2018,3,78,208,0.8365384615384616,73,1
PERPIGNAN - PARIS LYON,National,2018,3,305,163,0.8588957055214724,109,1
ZURICH - PARIS LYON,International,2018,3,247,138,0.9420289855072463,129,0
PARIS LYON - BARCELONA,International,2018,3,387,61,0.7868852459016393,64,0
PARIS LYON - ZURICH,International,2018,3,259,152,0.8552631578947368,85,0
PARIS EST - STRASBOURG,National,2018,3,111,493,0.8498985801217038,59,1
NANCY - PARIS EST,National,2018,3,93,305,0.8688524590163934,49,1
BORDEAUX ST JEAN - TOURCOING,National,2018,3,301,30,0.8666666666666667,11,1
BELLEGARDE (AIN) - PARIS LYON,National,2018,3,162,254,0.8622047244094488,7,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2018,3,168,118,0.8983050847457628,82,1
PARIS MONTPARNASSE - LE MANS,National,2018,3,54,444,0.8896396396396397,92,1
PARIS MONTPARNASSE - QUIMPER,National,2018,3,220,265,0.9283018867924528,95,1
PARIS EST - METZ,National,2018,3,84,311,0.8520900321543409,56,1
REIMS - PARIS EST,National,2018,3,46,221,0.8371040723981901,112,1
STRASBOURG - NANTES,National,2018,3,287,32,0.84375,119,1
NANTES - PARIS VAUGIRARD,National,2018,3,142,61,0.8852459016393442,51,1
PARIS LYON - BELLEGARDE (AIN),National,2018,3,160,226,0.831858407079646,65,1
PARIS NORD - DOUAI,National,2018,3,74,213,0.8169014084507042,103,1
BARCELONA - PARIS LYON,International,2018,3,390,58,0.8448275862068966,6,0
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2018,3,91,389,0.8200514138817481,1,1
TOURCOING - BORDEAUX ST JEAN,National,2018,3,286,30,0.8,124,1
LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,National,2018,3,81,225,0.8311111111111111,24,1
PARIS LYON - TOULON,National,2018,3,239,235,0.8,83,1
MONTPELLIER - LYON PART DIEU,National,2018,3,112,286,0.8426573426573427,46,1
AVIGNON TGV - PARIS LYON,National,2018,3,159,529,0.8431001890359169,5,1
MARSEILLE ST CHARLES - LYON PART DIEU,National,2018,3,106,566,0.872791519434629,40,1
MARSEILLE ST CHARLES - MADRID,International,2018,3,464,31,0.967741935483871,41,0
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2018,3,214,313,0.8785942492012779,42,1
PARIS MONTPARNASSE - ANGOULEME,National,2018,3,126,238,0.8445378151260504,87,1
LE MANS - PARIS MONTPARNASSE,National,2018,3,56,406,0.7610837438423645,25,1
PARIS LYON - MONTPELLIER,National,2018,3,209,296,0.8885135135135135,77,1
PARIS EST - FRANCFORT,International,2018,3,221,86,0.5813953488372092,55,0
PARIS MONTPARNASSE - ANGERS SAINT LAUD,National,2018,3,90,386,0.8730569948186528,86,1
PARIS MONTPARNASSE - POITIERS,National,2018,3,93,507,0.8895463510848126,94,1
PARIS MONTPARNASSE - TOULOUSE MATABIAU,National,2018,3,257,179,0.888268156424581,99,1
PARIS NORD - LILLE,National,2018,3,67,637,0.7959183673469388,105,1
DIJON VILLE - PARIS LYON,National,2018,3,100,451,0.9002217294900222,14,1
PARIS LYON - NIMES,National,2018,3,177,299,0.8762541806020067,80,1
FRANCFORT - PARIS EST,International,2018,3,168,86,0.6511627906976745,17,0
LA ROCHELLE VILLE - PARIS MONTPARNASSE,National,2018,3,165,221,0.8823529411764706,21,1
POITIERS - PARIS MONTPARNASSE,National,2018,3,94,469,0.8102345415778252,110,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2018,3,62,416,0.7572115384615384,118,1
PARIS LYON - AIX EN PROVENCE TGV,National,2018,3,186,430,0.913953488372093,61,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2018,3,107,556,0.7733812949640287,31,1
PARIS LYON - ZURICH,International,2018,4,242,143,0.8951048951048951,85,0
PARIS MONTPARNASSE - RENNES,National,2018,4,97,651,0.8955453149001537,96,1
LYON PART DIEU - PARIS LYON,National,2018,4,120,658,0.9285714285714286,33,1
ITALIE - PARIS LYON,International,2018,4,407,92,0.7173913043478262,20,0
POITIERS - PARIS MONTPARNASSE,National,2018,4,93,434,0.8778801843317973,110,1
PARIS MONTPARNASSE - QUIMPER,National,2018,4,220,245,0.9061224489795918,95,1
TOULON - PARIS LYON,National,2018,4,239,342,0.9385964912280702,122,1
MADRID - MARSEILLE ST CHARLES,International,2018,4,481,24,0.9583333333333334,36,0
PARIS MONTPARNASSE - TOULOUSE MATABIAU,National,2018,4,257,148,0.8986486486486487,99,1
PARIS NORD - DOUAI,National,2018,4,72,186,0.8924731182795699,103,1
PARIS NORD - LILLE,National,2018,4,67,650,0.8507692307692307,105,1
PARIS MONTPARNASSE - ST MALO,National,2018,4,156,96,0.5104166666666667,97,1
PARIS LYON - AIX EN PROVENCE TGV,National,2018,4,187,461,0.9197396963123644,61,1
PARIS LYON - NICE VILLE,National,2018,4,350,253,0.9169960474308301,79,1
PARIS MONTPARNASSE - TOURS,National,2018,4,72,171,0.8011695906432749,100,1
RENNES - PARIS MONTPARNASSE,National,2018,4,98,687,0.8064046579330422,114,1
PARIS MONTPARNASSE - ANGOULEME,National,2018,4,126,210,0.8904761904761904,87,1
TOURS - PARIS MONTPARNASSE,National,2018,4,75,174,0.735632183908046,126,1
BORDEAUX ST JEAN - PARIS MONTPARNASSE,National,2018,4,141,841,0.8703923900118906,9,1
TOULOUSE MATABIAU - PARIS MONTPARNASSE,National,2018,4,259,150,0.8866666666666667,123,1
STUTTGART - PARIS EST,International,2018,4,171,143,0.8531468531468531,121,0
LILLE - PARIS NORD,National,2018,4,63,616,0.8327922077922079,28,1
TOURCOING - BORDEAUX ST JEAN,National,2018,4,284,27,0.8518518518518519,124,1
PARIS MONTPARNASSE - BORDEAUX ST JEAN,National,2018,4,142,756,0.9246031746031746,88,1
PARIS EST - NANCY,National,2018,4,95,322,0.9472049689440993,57,1
PARIS VAUGIRARD - RENNES,National,2018,4,122,20,0.95,108,1
ANNECY - PARIS LYON,National,2018,4,224,191,0.8481675392670157,3,1
MULHOUSE VILLE - PARIS LYON,National,2018,4,173,329,0.9148936170212766,48,1
PARIS LYON - PERPIGNAN,National,2018,4,307,186,0.8655913978494624,81,1
PARIS LYON - GENEVE,International,2018,4,190,192,0.921875,69,0
ANGOULEME - PARIS MONTPARNASSE,National,2018,4,125,246,0.8455284552845528,2,1
LYON PART DIEU - RENNES,National,2018,4,232,95,0.8526315789473684,34,1
PARIS MONTPARNASSE - ST PIERRE DES CORPS,National,2018,4,61,396,0.8661616161616161,98,1
LILLE - MARSEILLE ST CHARLES,National,2018,4,307,187,0.8770053475935828,27,1
MACON LOCHE - PARIS LYON,National,2018,4,100,227,0.7973568281938326,35,1
MARSEILLE ST CHARLES - PARIS LYON,National,2018,4,202,447,0.9373601789709172,43,1
PARIS EST - STUTTGART,International,2018,4,168,147,0.8707482993197279,60,0
NICE VILLE - PARIS LYON,National,2018,4,345,262,0.9351145038167938,53,1
PARIS LYON - LAUSANNE,International,2018,4,213,146,0.8767123287671232,72,0
PARIS MONTPARNASSE - POITIERS,National,2018,4,92,464,0.9202586206896551,94,1
PARIS LYON - TOULON,National,2018,4,240,329,0.9148936170212766,83,1
PARIS LYON - VALENCE ALIXAN TGV,National,2018,4,130,415,0.9349397590361446,84,1
ST MALO - PARIS MONTPARNASSE,National,2018,4,159,81,0.7901234567901234,117,1
MARSEILLE ST CHARLES - TOURCOING,National,2018,4,301,25,1.0,44,1
FRANCFORT - PARIS EST,International,2018,4,184,167,0.8562874251497006,17,0
PARIS EST - FRANCFORT,International,2018,4,193,168,0.8690476190476191,55,0
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2018,4,90,403,0.8163771712158809,1,1
STRASBOURG - NANTES,National,2018,4,287,53,0.9433962264150944,119,1
PERPIGNAN - PARIS LYON,National,2018,4,304,186,0.8709677419354839,109,1
NANTES - PARIS MONTPARNASSE,National,2018,4,129,522,0.9022988505747126,50,1
REIMS - PARIS EST,National,2018,4,46,224,0.8973214285714286,112,1
GRENOBLE - PARIS LYON,National,2018,4,183,235,0.9361702127659575,19,1
MARNE LA VALLEE - LYON PART DIEU,National,2018,4,109,369,0.9186991869918699,37,1
PARIS MONTPARNASSE - BREST,National,2018,4,219,257,0.9066147859922179,89,1
PARIS EST - REIMS,National,2018,4,46,226,0.9070796460176991,58,1
BORDEAUX ST JEAN - TOURCOING,National,2018,4,301,27,0.962962962962963,11,1
PARIS VAUGIRARD - NANTES,National,2018,4,139,40,0.925,107,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2018,4,62,418,0.7607655502392344,118,1
PARIS LYON - ANNECY,National,2018,4,225,194,0.9226804123711341,62,1
PARIS LYON - ITALIE,International,2018,4,360,99,0.8686868686868687,71,0
PARIS VAUGIRARD - BORDEAUX ST JEAN,National,2018,4,165,57,0.9649122807017544,106,1
LYON PART DIEU - MARNE LA VALLEE,National,2018,4,108,333,0.8378378378378378,30,1
PARIS LYON - GRENOBLE,National,2018,4,181,246,0.9186991869918699,70,1
PARIS LYON - LYON PART DIEU,National,2018,4,119,653,0.9464012251148545,74,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2018,4,170,109,0.9174311926605505,82,1
QUIMPER - PARIS MONTPARNASSE,National,2018,4,223,245,0.9061224489795918,111,1
DUNKERQUE - PARIS NORD,National,2018,4,116,211,0.919431279620853,16,1
LYON PART DIEU - LILLE,National,2018,4,192,325,0.8461538461538461,29,1
LA ROCHELLE VILLE - PARIS MONTPARNASSE,National,2018,4,165,198,0.8888888888888888,21,1
METZ - PARIS EST,National,2018,4,85,300,0.8633333333333333,45,1
NANCY - PARIS EST,National,2018,4,93,321,0.9345794392523364,49,1
PARIS LYON - MULHOUSE VILLE,National,2018,4,173,308,0.9253246753246753,78,1
PARIS MONTPARNASSE - LA ROCHELLE VILLE,National,2018,4,166,202,0.9306930693069306,90,1
BESANCON FRANCHE COMTE TGV - PARIS LYON,National,2018,4,130,204,0.9362745098039216,8,1
LYON PART DIEU - MONTPELLIER,National,2018,4,112,301,0.8571428571428572,32,1
PARIS LYON - MARSEILLE ST CHARLES,National,2018,4,202,505,0.9267326732673268,76,1
DIJON VILLE - PARIS LYON,National,2018,4,99,447,0.930648769574944,14,1
MARSEILLE ST CHARLES - LYON PART DIEU,National,2018,4,106,604,0.8741721854304636,40,1
PARIS LYON - BESANCON FRANCHE COMTE TGV,National,2018,4,127,201,0.8805970149253731,66,1
MARSEILLE ST CHARLES - LILLE,National,2018,4,307,205,0.8097560975609757,39,1
LE MANS - PARIS MONTPARNASSE,National,2018,4,56,426,0.7582159624413145,25,1
PARIS MONTPARNASSE - LAVAL,National,2018,4,84,209,0.8708133971291866,91,1
PARIS LYON - BELLEGARDE (AIN),National,2018,4,160,208,0.8798076923076923,65,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2018,4,170,81,0.9382716049382716,116,1
VALENCE ALIXAN TGV - PARIS LYON,National,2018,4,132,346,0.9277456647398844,127,1
MARSEILLE ST CHARLES - MADRID,International,2018,4,464,23,1.0,41,0
LAVAL - PARIS MONTPARNASSE,National,2018,4,86,209,0.7703349282296651,23,1
PARIS MONTPARNASSE - VANNES,National,2018,4,153,251,0.8565737051792829,101,1
PARIS EST - METZ,National,2018,4,86,323,0.8947368421052632,56,1
PARIS EST - STRASBOURG,National,2018,4,112,521,0.9155470249520153,59,1
TOURCOING - MARSEILLE ST CHARLES,National,2018,4,309,26,0.9615384615384616,125,1
BELLEGARDE (AIN) - PARIS LYON,National,2018,4,163,231,0.9567099567099567,7,1
LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,National,2018,4,82,218,0.9128440366972477,24,1
MARNE LA VALLEE - MARSEILLE ST CHARLES,National,2018,4,218,328,0.8871951219512195,38,1
PARIS LYON - DIJON VILLE,National,2018,4,96,441,0.9365079365079365,68,1
PARIS LYON - BARCELONA,International,2018,4,387,44,0.7954545454545454,64,0
ZURICH - PARIS LYON,International,2018,4,236,146,0.9246575342465754,129,0
PARIS NORD - DUNKERQUE,National,2018,4,119,231,0.8917748917748918,104,1
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2018,4,215,313,0.8817891373801917,42,1
PARIS LYON - NIMES,National,2018,4,177,405,0.9358024691358025,80,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2018,4,107,588,0.846938775510204,31,1
PARIS LYON - MACON LOCHE,National,2018,4,95,208,0.9519230769230769,75,1
PARIS NORD - ARRAS,National,2018,4,54,333,0.8768768768768769,102,1
BREST - PARIS MONTPARNASSE,National,2018,4,225,257,0.914396887159533,12,1
VANNES - PARIS MONTPARNASSE,National,2018,4,155,264,0.8446969696969697,128,1
CHAMBERY CHALLES LES EAUX - PARIS LYON,National,2018,4,182,260,0.8461538461538461,13,1
ARRAS - PARIS NORD,National,2018,4,51,372,0.793010752688172,4,1
PARIS LYON - MONTPELLIER,National,2018,4,209,399,0.9423558897243107,77,1
NIMES - PARIS LYON,National,2018,4,176,459,0.906318082788671,54,1
PARIS LYON - AVIGNON TGV,National,2018,4,159,518,0.8996138996138996,63,1
PARIS MONTPARNASSE - NANTES,National,2018,4,124,506,0.8952569169960474,93,1
DOUAI - PARIS NORD,National,2018,4,77,191,0.8219895287958116,15,1
RENNES - PARIS VAUGIRARD,National,2018,4,111,20,1.0,115,1
MONTPELLIER - LYON PART DIEU,National,2018,4,112,308,0.8636363636363636,46,1
STRASBOURG - PARIS EST,National,2018,4,111,498,0.8895582329317269,120,1
RENNES - LYON PART DIEU,National,2018,4,233,93,0.8924731182795699,113,1
LILLE - LYON PART DIEU,National,2018,4,190,299,0.9230769230769231,26,1
NANTES - PARIS VAUGIRARD,National,2018,4,142,40,0.925,51,1
AVIGNON TGV - PARIS LYON,National,2018,4,159,608,0.9095394736842105,5,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2018,4,181,235,0.9148936170212766,67,1
AIX EN PROVENCE TGV - PARIS LYON,National,2018,4,188,414,0.9371980676328502,0,1
PARIS LYON - LE CREUSOT MONTCEAU MONTCHANIN,National,2018,4,77,202,0.905940594059406,73,1
GENEVE - PARIS LYON,International,2018,4,190,215,0.9395348837209302,18,0
LAUSANNE - PARIS LYON,International,2018,4,202,134,0.9477611940298507,22,0
PARIS MONTPARNASSE - LE MANS,National,2018,4,54,426,0.863849765258216,92,1
PARIS MONTPARNASSE - ANGERS SAINT LAUD,National,2018,4,90,383,0.8563968668407311,86,1
NANTES - STRASBOURG,National,2018,4,301,55,0.9818181818181818,52,1
MONTPELLIER - PARIS LYON,National,2018,4,207,451,0.917960088691796,47,1
BARCELONA - PARIS LYON,International,2018,4,390,43,0.8837209302325582,6,0
BORDEAUX ST JEAN - PARIS VAUGIRARD,National,2018,4,139,56,0.8928571428571429,10,1
PARIS MONTPARNASSE - ANGERS SAINT LAUD,National,2018,5,90,407,0.8673218673218673,86,1
PARIS LYON - ANNECY,National,2018,5,227,181,0.9005524861878453,62,1
PARIS MONTPARNASSE - LAVAL,National,2018,5,83,229,0.9170305676855895,91,1
PARIS MONTPARNASSE - VANNES,National,2018,5,153,248,0.9193548387096774,101,1
LYON PART DIEU - MARNE LA VALLEE,National,2018,5,108,308,0.814935064935065,30,1
VANNES - PARIS MONTPARNASSE,National,2018,5,156,263,0.8973384030418251,128,1
REIMS - PARIS EST,National,2018,5,49,234,0.8547008547008547,112,1
AIX EN PROVENCE TGV - PARIS LYON,National,2018,5,188,410,0.8731707317073171,0,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2018,5,181,186,0.9032258064516129,67,1
PARIS LYON - ZURICH,International,2018,5,179,134,0.7388059701492538,85,0
LE MANS - PARIS MONTPARNASSE,National,2018,5,56,419,0.7637231503579952,25,1
NANTES - PARIS VAUGIRARD,National,2018,5,142,30,0.8333333333333334,51,1
VALENCE ALIXAN TGV - PARIS LYON,National,2018,5,132,378,0.873015873015873,127,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2018,5,107,590,0.8016949152542373,31,1
STRASBOURG - NANTES,National,2018,5,288,60,0.9,119,1
PARIS NORD - LILLE,National,2018,5,61,697,0.8335724533715926,105,1
PARIS LYON - LYON PART DIEU,National,2018,5,120,634,0.9211356466876972,74,1
PARIS LYON - PERPIGNAN,National,2018,5,307,180,0.8833333333333333,81,1
PARIS MONTPARNASSE - RENNES,National,2018,5,98,618,0.919093851132686,96,1
PARIS MONTPARNASSE - NANTES,National,2018,5,127,532,0.8834586466165414,93,1
PARIS NORD - DUNKERQUE,National,2018,5,115,252,0.9087301587301587,104,1
PARIS LYON - AVIGNON TGV,National,2018,5,160,510,0.8803921568627451,63,1
PARIS LYON - DIJON VILLE,National,2018,5,97,435,0.9241379310344827,68,1
BELLEGARDE (AIN) - PARIS LYON,National,2018,5,163,234,0.8076923076923077,7,1
PARIS LYON - MACON LOCHE,National,2018,5,97,198,0.9191919191919192,75,1
PARIS LYON - VALENCE ALIXAN TGV,National,2018,5,132,414,0.9178743961352657,84,1
PARIS LYON - ITALIE,International,2018,5,259,89,0.8539325842696629,71,0
LAUSANNE - PARIS LYON,International,2018,5,182,135,0.8148148148148149,22,0
MACON LOCHE - PARIS LYON,National,2018,5,100,234,0.7606837606837606,35,1
MADRID - MARSEILLE ST CHARLES,International,2018,5,205,30,0.9,36,0
ANGOULEME - PARIS MONTPARNASSE,National,2018,5,126,264,0.8560606060606061,2,1
PARIS EST - STRASBOURG,National,2018,5,119,507,0.9230769230769231,59,1
LYON PART DIEU - LILLE,National,2018,5,187,307,0.8241042345276873,29,1
LILLE - LYON PART DIEU,National,2018,5,190,306,0.8169934640522876,26,1
LYON PART DIEU - MONTPELLIER,National,2018,5,112,322,0.8478260869565217,32,1
NANTES - PARIS MONTPARNASSE,National,2018,5,129,532,0.8665413533834586,50,1
BORDEAUX ST JEAN - PARIS VAUGIRARD,National,2018,5,144,38,0.9736842105263158,10,1
TOURCOING - BORDEAUX ST JEAN,National,2018,5,285,26,0.8846153846153846,124,1
PARIS EST - STUTTGART,International,2018,5,125,147,0.8843537414965986,60,0
PARIS MONTPARNASSE - ANGOULEME,National,2018,5,126,226,0.9336283185840708,87,1
PARIS MONTPARNASSE - TOURS,National,2018,5,72,171,0.8654970760233918,100,1
PARIS LYON - MARSEILLE ST CHARLES,National,2018,5,204,498,0.8654618473895582,76,1
PARIS LYON - MULHOUSE VILLE,National,2018,5,167,281,0.7900355871886121,78,1
NIMES - PARIS LYON,National,2018,5,176,484,0.8636363636363636,54,1
PARIS MONTPARNASSE - TOULOUSE MATABIAU,National,2018,5,257,164,0.9085365853658537,99,1
TOULOUSE MATABIAU - PARIS MONTPARNASSE,National,2018,5,258,161,0.8944099378881988,123,1
RENNES - LYON PART DIEU,National,2018,5,233,89,0.8651685393258427,113,1
PARIS VAUGIRARD - BORDEAUX ST JEAN,National,2018,5,165,36,0.8888888888888888,106,1
PARIS VAUGIRARD - NANTES,National,2018,5,139,30,0.7666666666666666,107,1
NICE VILLE - PARIS LYON,National,2018,5,346,230,0.8826086956521739,53,1
PARIS EST - FRANCFORT,International,2018,5,114,163,0.9325153374233128,55,0
PARIS VAUGIRARD - RENNES,National,2018,5,122,19,0.7894736842105263,108,1
PARIS MONTPARNASSE - BORDEAUX ST JEAN,National,2018,5,140,800,0.93125,88,1
PARIS MONTPARNASSE - ST MALO,National,2018,5,169,88,0.8068181818181819,97,1
PARIS LYON - MONTPELLIER,National,2018,5,210,402,0.927860696517413,77,1
PARIS LYON - GENEVE,International,2018,5,179,193,0.7512953367875648,69,0
MARSEILLE ST CHARLES - LILLE,National,2018,5,302,197,0.8477157360406091,39,1
PARIS LYON - BELLEGARDE (AIN),National,2018,5,162,205,0.7317073170731707,65,1
GENEVE - PARIS LYON,International,2018,5,180,217,0.8018433179723502,18,0
BORDEAUX ST JEAN - PARIS MONTPARNASSE,National,2018,5,140,844,0.8827014218009479,9,1
LYON PART DIEU - RENNES,National,2018,5,233,80,0.875,34,1
DOUAI - PARIS NORD,National,2018,5,77,206,0.7912621359223301,15,1
MARSEILLE ST CHARLES - TOURCOING,National,2018,5,299,26,0.9230769230769231,44,1
MARSEILLE ST CHARLES - LYON PART DIEU,National,2018,5,106,584,0.863013698630137,40,1
ITALIE - PARIS LYON,International,2018,5,286,82,0.7317073170731707,20,0
PARIS MONTPARNASSE - POITIERS,National,2018,5,92,496,0.9475806451612904,94,1
BORDEAUX ST JEAN - TOURCOING,National,2018,5,300,28,0.9285714285714286,11,1
BESANCON FRANCHE COMTE TGV - PARIS LYON,National,2018,5,131,196,0.9387755102040817,8,1
POITIERS - PARIS MONTPARNASSE,National,2018,5,92,449,0.8530066815144766,110,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2018,5,171,101,0.8613861386138614,82,1
MARSEILLE ST CHARLES - MADRID,International,2018,5,202,25,0.88,41,0
LAVAL - PARIS MONTPARNASSE,National,2018,5,85,204,0.7892156862745098,23,1
METZ - PARIS EST,National,2018,5,87,296,0.8378378378378378,45,1
MONTPELLIER - PARIS LYON,National,2018,5,206,489,0.8609406952965235,47,1
PARIS LYON - NICE VILLE,National,2018,5,351,234,0.905982905982906,79,1
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2018,5,91,409,0.8264058679706602,1,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2018,5,62,420,0.819047619047619,118,1
